Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T057_001,SE_T083_001
2282,05000US02282,"Yakutat City and Borough, Alaska","Yakutat City and Borough, Alaska",ak,50,0,ACSSF,40,,,,,2,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,635,0.08301243,7649.456983,9462.867,7649.457,1813.41,69306,33475
2290,05000US02290,"Yukon-Koyukuk Census Area, Alaska","Yukon-Koyukuk Census Area, Alaska",ak,50,0,ACSSF,41,,,,,2,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,5651,0.03883721,145504.7894,147804.6,145504.8,2299.842,37796,20149
4001,05000US04001,"Apache County, Arizona","Apache County, Arizona",az,50,0,ACSSF,13,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72142,72142,6.442677,11197.52035,11218.44,11197.52,20.91739,32396,12828
4003,05000US04003,"Cochise County, Arizona","Cochise County, Arizona",az,50,0,ACSSF,14,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130807,130807,21.21531,6165.690318,6218.596,6165.69,52.90574,45974,23552
4005,05000US04005,"Coconino County, Arizona","Coconino County, Arizona",az,50,0,ACSSF,15,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135817,135817,7.294583,18618.88442,18661.34,18618.88,42.45737,48540,23459
4007,05000US04007,"Gila County, Arizona","Gila County, Arizona",az,50,0,ACSSF,16,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53242,53242,11.19015,4757.932877,4795.428,4757.933,37.49514,40042,20857
4009,05000US04009,"Graham County, Arizona","Graham County, Arizona",az,50,0,ACSSF,17,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37311,37311,8.071437,4622.59701,4641.066,4622.597,18.46872,46965,17687
4011,05000US04011,"Greenlee County, Arizona","Greenlee County, Arizona",az,50,0,ACSSF,18,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,8800,4.774498,1843.125908,1848.433,1843.126,5.307116,50818,22334
4012,05000US04012,"La Paz County, Arizona","La Paz County, Arizona",az,50,0,ACSSF,19,,,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20348,20348,4.522151,4499.628669,4513.753,4499.629,14.12431,37009,21772
4013,05000US04013,"Maricopa County, Arizona","Maricopa County, Arizona",az,50,0,ACSSF,20,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947382,3947382,429.0566,9200.143346,9224.389,9200.144,24.24556,53689,27477
4015,05000US04015,"Mohave County, Arizona","Mohave County, Arizona",az,50,0,ACSSF,21,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202482,202482,15.21153,13311.08433,13460.65,13311.08,149.5649,38456,20709
4017,05000US04017,"Navajo County, Arizona","Navajo County, Arizona",az,50,0,ACSSF,22,,,,,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107489,107489,10.80246,9950.421738,9959.719,9950.422,9.296713,36591,16355
4019,05000US04019,"Pima County, Arizona","Pima County, Arizona",az,50,0,ACSSF,23,,,,,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993144,993144,108.1028,9187.035294,9189.096,9187.035,2.06083,46233,25524
4021,05000US04021,"Pinal County, Arizona","Pinal County, Arizona",az,50,0,ACSSF,24,,,,,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390160,390160,72.71491,5365.611689,5374.234,5365.612,8.62225,50248,20983
4023,05000US04023,"Santa Cruz County, Arizona","Santa Cruz County, Arizona",az,50,0,ACSSF,25,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47250,47250,38.19983,1236.916384,1238.109,1236.916,1.19235,38802,17900
4025,05000US04025,"Yavapai County, Arizona","Yavapai County, Arizona",az,50,0,ACSSF,26,,,,,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213689,213689,26.30504,8123.499222,8127.94,8123.499,4.440825,44000,25068
4027,05000US04027,"Yuma County, Arizona","Yuma County, Arizona",az,50,0,ACSSF,27,,,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201453,201453,36.53487,5513.992349,5519.11,5513.992,5.117347,41380,18887
5001,05000US05001,"Arkansas County, Arkansas","Arkansas County, Arkansas",ar,50,0,ACSSF,13,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18861,18861,19.07521,988.7699866,1033.749,988.77,44.97921,37813,23237
5003,05000US05003,"Ashley County, Arkansas","Ashley County, Arkansas",ar,50,0,ACSSF,14,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21437,21437,23.1664,925.3486086,940.5266,925.3486,15.17793,35136,19739
5005,05000US05005,"Baxter County, Arkansas","Baxter County, Arkansas",ar,50,0,ACSSF,15,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41154,41154,74.24721,554.2834886,586.715,554.2835,32.43151,35594,21693
5007,05000US05007,"Benton County, Arkansas","Benton County, Arkansas",ar,50,0,ACSSF,16,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232611,232611,274.5136,847.3570071,883.9064,847.357,36.54939,56325,27522
5009,05000US05009,"Boone County, Arkansas","Boone County, Arkansas",ar,50,0,ACSSF,17,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37169,37169,62.97361,590.2313926,601.8316,590.2314,11.60022,38705,21348
5011,05000US05011,"Bradley County, Arkansas","Bradley County, Arkansas",ar,50,0,ACSSF,18,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11316,11316,17.42985,649.2309679,652.9171,649.231,3.686067,33745,20243
5013,05000US05013,"Calhoun County, Arkansas","Calhoun County, Arkansas",ar,50,0,ACSSF,19,,,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266,5266,8.377601,628.5809633,632.4135,628.581,3.832504,35000,19755
5015,05000US05015,"Carroll County, Arkansas","Carroll County, Arkansas",ar,50,0,ACSSF,20,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27626,27626,43.84475,630.086873,638.7997,630.0869,8.712889,36897,20604
5017,05000US05017,"Chicot County, Arkansas","Chicot County, Arkansas",ar,50,0,ACSSF,21,,,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11489,11489,17.83164,644.3041806,690.7877,644.3042,46.48348,28086,19311
5019,05000US05019,"Clark County, Arkansas","Clark County, Arkansas",ar,50,0,ACSSF,22,,,,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22800,22800,26.32569,866.0742521,882.8295,866.0743,16.75529,34109,18709
5021,05000US05021,"Clay County, Arkansas","Clay County, Arkansas",ar,50,0,ACSSF,23,,,,,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15577,15577,24.35943,639.464918,641.4363,639.4649,1.971421,32057,18434
5023,05000US05023,"Cleburne County, Arkansas","Cleburne County, Arkansas",ar,50,0,ACSSF,24,,,,,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25793,25793,46.58366,553.6920665,591.9221,553.6921,38.22999,40768,24297
5025,05000US05025,"Cleveland County, Arkansas","Cleveland County, Arkansas",ar,50,0,ACSSF,25,,,,,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597,8597,14.38146,597.783477,598.7489,597.7834,0.9654076,41586,21666
5027,05000US05027,"Columbia County, Arkansas","Columbia County, Arkansas",ar,50,0,ACSSF,26,,,,,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24400,24400,31.8516,766.0525624,766.7527,766.0526,0.700199,37509,19893
5029,05000US05029,"Conway County, Arkansas","Conway County, Arkansas",ar,50,0,ACSSF,27,,,,,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21175,21175,38.34317,552.2496135,566.6677,552.2496,14.41805,37314,21742
5031,05000US05031,"Craighead County, Arkansas","Craighead County, Arkansas",ar,50,0,ACSSF,28,,,,,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99835,99835,141.1681,707.2063901,712.6745,707.2064,5.468125,42085,23244
5033,05000US05033,"Crawford County, Arkansas","Crawford County, Arkansas",ar,50,0,ACSSF,29,,,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61825,61825,104.2415,593.0941085,604.2424,593.0941,11.14831,40712,20104
5035,05000US05035,"Crittenden County, Arkansas","Crittenden County, Arkansas",ar,50,0,ACSSF,30,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50172,50172,82.28152,609.7602305,636.3777,609.7603,26.61745,37781,19732
5037,05000US05037,"Cross County, Arkansas","Cross County, Arkansas",ar,50,0,ACSSF,31,,,,,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17595,17595,28.54567,616.3806288,622.3068,616.3806,5.926126,37725,18919
5039,05000US05039,"Dallas County, Arkansas","Dallas County, Arkansas",ar,50,0,ACSSF,32,,,,,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954,7954,11.91813,667.3864435,668.1061,667.3864,0.719713,32554,18261
5041,05000US05041,"Desha County, Arkansas","Desha County, Arkansas",ar,50,0,ACSSF,33,,,,,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12602,12602,16.40561,768.1519204,819.5261,768.1519,51.37415,28457,19300
5043,05000US05043,"Drew County, Arkansas","Drew County, Arkansas",ar,50,0,ACSSF,34,,,,,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18705,18705,22.58088,828.3556897,835.661,828.3557,7.305322,32351,17433
5045,05000US05045,"Faulkner County, Arkansas","Faulkner County, Arkansas",ar,50,0,ACSSF,35,,,,,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117804,117804,181.8288,647.8843423,664.0726,647.8843,16.18823,51095,24703
5047,05000US05047,"Franklin County, Arkansas","Franklin County, Arkansas",ar,50,0,ACSSF,36,,,,,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17960,17960,29.49789,608.8570109,619.6423,608.857,10.78535,39879,20021
5049,05000US05049,"Fulton County, Arkansas","Fulton County, Arkansas",ar,50,0,ACSSF,37,,,,,5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12218,12218,19.76403,618.1936411,620.3278,618.1937,2.134165,36244,19216
5051,05000US05051,"Garland County, Arkansas","Garland County, Arkansas",ar,50,0,ACSSF,38,,,,,5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96804,96804,142.8249,677.7810801,734.6207,677.7811,56.83963,39558,23514
5053,05000US05053,"Grant County, Arkansas","Grant County, Arkansas",ar,50,0,ACSSF,39,,,,,5,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18014,18014,28.5118,631.8086539,632.9301,631.8087,1.121421,46074,22065
5055,05000US05055,"Greene County, Arkansas","Greene County, Arkansas",ar,50,0,ACSSF,40,,,,,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42970,42970,74.38129,577.6989978,579.5625,577.699,1.863532,39500,20188
5057,05000US05057,"Hempstead County, Arkansas","Hempstead County, Arkansas",ar,50,0,ACSSF,41,,,,,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22419,22419,30.81565,727.5198866,741.1772,727.5199,13.65736,32587,17866
5059,05000US05059,"Hot Spring County, Arkansas","Hot Spring County, Arkansas",ar,50,0,ACSSF,42,,,,,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33277,33277,54.09113,615.2024797,622.1727,615.2025,6.970279,41353,19819
5061,05000US05061,"Howard County, Arkansas","Howard County, Arkansas",ar,50,0,ACSSF,43,,,,,5,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13685,13685,23.25192,588.553547,595.314,588.5535,6.760448,38050,20341
5063,05000US05063,"Independence County, Arkansas","Independence County, Arkansas",ar,50,0,ACSSF,44,,,,,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36861,36861,48.25035,763.9529079,771.5182,763.9529,7.565269,36186,20222
5065,05000US05065,"Izard County, Arkansas","Izard County, Arkansas",ar,50,0,ACSSF,45,,,,,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13522,13522,23.29064,580.5765401,584.0179,580.5765,3.441338,31219,18650
5067,05000US05067,"Jackson County, Arkansas","Jackson County, Arkansas",ar,50,0,ACSSF,46,,,,,5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17746,17746,27.99326,633.9383565,641.5013,633.9384,7.562934,31512,15860
5069,05000US05069,"Jefferson County, Arkansas","Jefferson County, Arkansas",ar,50,0,ACSSF,47,,,,,5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74655,74655,85.73686,870.7456313,913.7758,870.7456,43.03019,36799,19847
5071,05000US05071,"Johnson County, Arkansas","Johnson County, Arkansas",ar,50,0,ACSSF,48,,,,,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25791,25791,39.08891,659.8035203,682.744,659.8035,22.94047,32553,18993
5073,05000US05073,"Lafayette County, Arkansas","Lafayette County, Arkansas",ar,50,0,ACSSF,49,,,,,5,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391,7391,13.991,528.2681835,545.0789,528.2682,16.81065,31215,17707
5075,05000US05075,"Lawrence County, Arkansas","Lawrence County, Arkansas",ar,50,0,ACSSF,50,,,,,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17163,17163,29.20795,587.6139534,592.3417,587.614,4.727777,33481,17064
5077,05000US05077,"Lee County, Arkansas","Lee County, Arkansas",ar,50,0,ACSSF,51,,,,,5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10151,10151,16.84476,602.6207627,619.502,602.6208,16.88127,26986,13297
5079,05000US05079,"Lincoln County, Arkansas","Lincoln County, Arkansas",ar,50,0,ACSSF,52,,,,,5,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14113,14113,25.13372,561.5165599,572.1849,561.5165,10.6684,32615,14501
5081,05000US05081,"Little River County, Arkansas","Little River County, Arkansas",ar,50,0,ACSSF,53,,,,,5,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12852,12852,24.14639,532.253351,564.7661,532.2534,32.51271,39494,20073
5083,05000US05083,"Logan County, Arkansas","Logan County, Arkansas",ar,50,0,ACSSF,54,,,,,5,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22129,22129,31.25015,708.1246832,731.5596,708.1247,23.43491,36062,20114
5085,05000US05085,"Lonoke County, Arkansas","Lonoke County, Arkansas",ar,50,0,ACSSF,55,,,,,5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70118,70118,90.97629,770.7282906,802.8405,770.7283,32.11221,52805,23339
5087,05000US05087,"Madison County, Arkansas","Madison County, Arkansas",ar,50,0,ACSSF,56,,,,,5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15696,15696,18.81438,834.2553803,837.0802,834.2554,2.824816,37351,19930
5089,05000US05089,"Marion County, Arkansas","Marion County, Arkansas",ar,50,0,ACSSF,57,,,,,5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16534,16534,27.69474,597.0086533,640.3195,597.0087,43.31085,33293,17429
5091,05000US05091,"Miller County, Arkansas","Miller County, Arkansas",ar,50,0,ACSSF,58,,,,,5,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43537,43537,69.59483,625.5780892,637.6491,625.5781,12.07104,40829,20853
5093,05000US05093,"Mississippi County, Arkansas","Mississippi County, Arkansas",ar,50,0,ACSSF,59,,,,,5,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45385,45385,50.39563,900.5740196,919.8121,900.574,19.23807,34424,18732
5095,05000US05095,"Monroe County, Arkansas","Monroe County, Arkansas",ar,50,0,ACSSF,60,,,,,5,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855,7855,12.93809,607.1221334,621.2979,607.1221,14.1758,27571,17571
5097,05000US05097,"Montgomery County, Arkansas","Montgomery County, Arkansas",ar,50,0,ACSSF,61,,,,,5,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9296,9296,11.91978,779.8800365,800.2893,779.8801,20.40927,32293,18698
5099,05000US05099,"Nevada County, Arkansas","Nevada County, Arkansas",ar,50,0,ACSSF,62,,,,,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8877,8877,14.36788,617.8366726,620.6389,617.8367,2.802254,31614,18254
5101,05000US05101,"Newton County, Arkansas","Newton County, Arkansas",ar,50,0,ACSSF,63,,,,,5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131,8131,9.905034,820.8957262,823.186,820.8958,2.290289,32500,18127
5103,05000US05103,"Ouachita County, Arkansas","Ouachita County, Arkansas",ar,50,0,ACSSF,64,,,,,5,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25421,25421,34.69102,732.7832808,739.7526,732.7833,6.969332,32220,19358
5105,05000US05105,"Perry County, Arkansas","Perry County, Arkansas",ar,50,0,ACSSF,65,,,,,5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10350,10350,18.77032,551.4024374,560.5333,551.4025,9.130849,42030,22534
5107,05000US05107,"Phillips County, Arkansas","Phillips County, Arkansas",ar,50,0,ACSSF,66,,,,,5,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20847,20847,29.9671,695.6628123,727.3448,695.6628,31.68203,27183,17848
5109,05000US05109,"Pike County, Arkansas","Pike County, Arkansas",ar,50,0,ACSSF,67,,,,,5,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11187,11187,18.62583,600.6175782,614.1296,600.6176,13.51201,32045,18695
5111,05000US05111,"Poinsett County, Arkansas","Poinsett County, Arkansas",ar,50,0,ACSSF,68,,,,,5,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24359,24359,32.11942,758.3886875,763.6099,758.3887,5.221217,33238,17110
5113,05000US05113,"Polk County, Arkansas","Polk County, Arkansas",ar,50,0,ACSSF,69,,,,,5,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20454,20454,23.84809,857.6788958,862.4617,857.6789,4.782832,33558,19412
5115,05000US05115,"Pope County, Arkansas","Pope County, Arkansas",ar,50,0,ACSSF,70,,,,,5,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62687,62687,77.14864,812.5483578,830.7751,812.5483,18.22671,40818,20465
5117,05000US05117,"Prairie County, Arkansas","Prairie County, Arkansas",ar,50,0,ACSSF,71,,,,,5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475,8475,13.07955,647.9581774,675.6141,647.9582,27.65598,36904,18977
5119,05000US05119,"Pulaski County, Arkansas","Pulaski County, Arkansas",ar,50,0,ACSSF,72,,,,,5,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388752,388752,511.6753,759.7631371,807.6636,759.7631,47.90049,46410,27506
5121,05000US05121,"Randolph County, Arkansas","Randolph County, Arkansas",ar,50,0,ACSSF,73,,,,,5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17794,17794,27.28343,652.190648,656.0395,652.1907,3.848839,36487,19528
5123,05000US05123,"St. Francis County, Arkansas","St. Francis County, Arkansas",ar,50,0,ACSSF,74,,,,,5,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27642,27642,43.54643,634.7707557,642.5122,634.7708,7.741423,31336,16076
5125,05000US05125,"Saline County, Arkansas","Saline County, Arkansas",ar,50,0,ACSSF,75,,,,,5,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111811,111811,154.5197,723.6035626,730.49,723.6036,6.88645,55697,26179
5127,05000US05127,"Scott County, Arkansas","Scott County, Arkansas",ar,50,0,ACSSF,76,,,,,5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,11024,12.35431,892.3201065,898.0735,892.3201,5.753356,36754,18525
5129,05000US05129,"Searcy County, Arkansas","Searcy County, Arkansas",ar,50,0,ACSSF,77,,,,,5,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8036,8036,12.06435,666.0945765,668.5104,666.0946,2.415824,33610,17590
5131,05000US05131,"Sebastian County, Arkansas","Sebastian County, Arkansas",ar,50,0,ACSSF,78,,,,,5,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126801,126801,238.3875,531.9112583,546.1606,531.9113,14.24939,39208,23768
5133,05000US05133,"Sevier County, Arkansas","Sevier County, Arkansas",ar,50,0,ACSSF,79,,,,,5,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17250,17250,30.52415,565.1263249,581.2773,565.1263,16.15104,36218,16266
5135,05000US05135,"Sharp County, Arkansas","Sharp County, Arkansas",ar,50,0,ACSSF,80,,,,,5,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17117,17117,28.31883,604.4388654,606.436,604.4388,1.997144,30826,16906
5137,05000US05137,"Stone County, Arkansas","Stone County, Arkansas",ar,50,0,ACSSF,81,,,,,5,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,12531,20.66441,606.4048853,609.4315,606.4049,3.026649,29982,19985
5139,05000US05139,"Union County, Arkansas","Union County, Arkansas",ar,50,0,ACSSF,82,,,,,5,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40954,40954,39.40862,1039.214378,1055.2,1039.214,15.98524,38762,21911
5141,05000US05141,"Van Buren County, Arkansas","Van Buren County, Arkansas",ar,50,0,ACSSF,83,,,,,5,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17090,17090,24.13354,708.1431173,724.2845,708.1431,16.14136,31030,18727
5143,05000US05143,"Washington County, Arkansas","Washington County, Arkansas",ar,50,0,ACSSF,84,,,,,5,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212238,212238,225.3138,941.9664462,952.4094,941.9664,10.44291,41983,24018
5145,05000US05145,"White County, Arkansas","White County, Arkansas",ar,50,0,ACSSF,85,,,,,5,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78275,78275,75.62252,1035.075264,1042.145,1035.075,7.069931,42852,22132
5147,05000US05147,"Woodruff County, Arkansas","Woodruff County, Arkansas",ar,50,0,ACSSF,86,,,,,5,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7094,7094,12.08949,586.7906477,594.0139,586.7906,7.223197,27165,17296
5149,05000US05149,"Yell County, Arkansas","Yell County, Arkansas",ar,50,0,ACSSF,87,,,,,5,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21934,21934,23.58535,929.9839104,948.8567,929.9839,18.8728,37378,18170
6001,05000US06001,"Alameda County, California","Alameda County, California",ca,50,0,ACSSF,13,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559308,1559308,2109.975,739.0173545,821.3284,739.0173,82.31105,73775,36439
6003,05000US06003,"Alpine County, California","Alpine County, California",ca,50,0,ACSSF,14,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,1202,1.627993,738.332329,743.1807,738.3323,4.848382,61343,24375
6005,05000US06005,"Amador County, California","Amador County, California",ca,50,0,ACSSF,15,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37159,37159,62.49589,594.5830668,605.9563,594.5831,11.37325,52964,27373
6007,05000US06007,"Butte County, California","Butte County, California",ca,50,0,ACSSF,16,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221578,221578,135.4004,1636.464453,1677.131,1636.464,40.6665,43165,24430
6009,05000US06009,"Calaveras County, California","Calaveras County, California",ca,50,0,ACSSF,17,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44921,44921,44.03967,1020.012312,1036.928,1020.012,16.9153,54936,29296
6011,05000US06011,"Colusa County, California","Colusa County, California",ca,50,0,ACSSF,18,,,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21424,21424,18.61773,1150.730966,1156.361,1150.731,5.629764,50503,22211
6013,05000US06013,"Contra Costa County, California","Contra Costa County, California",ca,50,0,ACSSF,19,,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081232,1081232,1510.233,715.9372167,803.7698,715.9372,87.83257,79799,38770
6015,05000US06015,"Del Norte County, California","Del Norte County, California",ca,50,0,ACSSF,20,,,,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28066,28066,27.88827,1006.372984,1229.743,1006.373,223.37,39302,19424
